time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,Localisation
2022-07-16,23.4,13.3,31.3,0.0,,43.0,12.4,38.9,1022.4,,Rennes
2022-07-17,26.2,15.8,34.2,0.0,,96.0,13.4,44.0,1022.2,,Rennes
2022-07-18,30.8,19.9,40.5,0.0,,106.0,13.0,44.0,1017.3,,Rennes
2022-07-19,25.4,20.2,38.9,0.0,,175.0,18.8,44.0,1012.7,,Rennes
2022-07-20,21.4,17.7,26.5,0.5,,237.0,13.9,37.0,1018.4,,Rennes
2022-07-21,20.1,12.9,27.3,0.0,,316.0,10.2,30.0,1021.9,,Rennes
2022-07-22,18.6,15.8,25.6,0.0,,336.0,14.9,33.0,1018.8,,Rennes
2022-07-23,20.2,11.6,28.7,0.0,,266.0,7.5,26.0,1021.1,,Rennes
2022-07-24,23.2,14.2,32.6,0.0,,221.0,11.0,37.0,1017.0,,Rennes
2022-07-25,20.3,16.7,27.6,0.0,,266.0,16.1,46.0,1016.2,,Rennes
2022-07-26,19.5,16.4,24.0,0.0,,323.0,12.9,37.0,1020.6,,Rennes
2022-07-27,17.9,9.2,24.3,0.0,,339.0,8.2,41.0,1019.2,,Rennes
2022-07-28,20.6,13.5,28.1,0.0,,333.0,10.4,41.0,1014.9,,Rennes
2022-07-29,22.5,16.4,29.5,0.0,,337.0,9.4,37.0,1016.8,,Rennes
2022-07-30,21.5,13.9,29.6,0.0,,318.0,11.1,37.0,1020.8,,Rennes
2022-07-31,22.1,17.8,28.3,0.0,,321.0,11.4,35.0,1021.1,,Rennes
2022-08-01,21.3,18.0,27.6,0.0,,337.0,10.0,28.0,1020.5,,Rennes
2022-08-02,23.3,14.8,32.2,0.0,,305.0,6.6,33.0,1018.6,,Rennes
2022-08-03,22.7,16.9,32.7,0.0,,341.0,11.3,31.0,1015.0,,Rennes
2022-08-04,20.6,17.4,26.3,0.0,,343.0,18.2,39.0,1016.4,,Rennes
2022-08-05,18.2,10.9,24.4,0.0,,338.0,17.5,48.0,1021.9,,Rennes
2022-08-06,19.4,9.5,27.1,0.0,,28.0,15.2,42.0,1025.8,,Rennes
2022-08-07,20.9,10.9,28.3,0.0,,24.0,15.2,46.0,1023.7,,Rennes
2022-08-08,22.6,13.6,30.3,0.0,,30.0,15.6,41.0,1023.4,,Rennes
2022-08-09,23.8,15.3,31.8,0.0,,26.0,15.3,40.8,1023.9,,Rennes
2022-08-10,24.0,13.9,34.3,0.0,,29.0,13.8,42.0,1020.6,,Rennes
2022-08-11,26.6,14.8,35.4,0.0,,56.0,13.6,46.0,1017.0,,Rennes
2022-08-12,26.1,14.2,35.3,0.0,,21.0,9.5,46.0,1014.5,,Rennes
2022-08-13,26.7,15.0,36.3,0.0,,71.0,9.6,37.0,1010.7,,Rennes
2022-08-14,19.8,18.3,33.7,5.8,,204.0,10.1,39.0,1007.3,,Rennes
2022-08-15,20.4,16.8,26.5,5.6,,225.0,11.4,31.0,1006.2,,Rennes
2022-08-16,18.8,8.0,26.3,0.0,,179.0,12.3,33.0,1007.2,,Rennes
2022-08-17,17.9,13.9,25.4,7.6,,333.0,7.7,33.0,1010.3,,Rennes
2022-08-18,20.6,15.6,25.5,5.3,,322.0,12.7,39.0,1016.0,,Rennes
2022-08-19,18.6,15.3,23.8,0.0,,255.0,11.5,35.0,1019.0,,Rennes
2022-08-20,18.8,12.9,25.6,4.1,,261.0,5.0,24.0,1020.3,,Rennes
2022-08-21,16.5,12.8,24.3,0.0,,214.0,7.4,21.0,1017.9,,Rennes
2022-08-22,20.4,17.0,25.3,4.3,,201.0,9.2,27.8,1015.2,,Rennes
2022-08-23,21.6,18.5,25.2,0.5,,221.0,6.5,24.1,1016.4,,Rennes
2022-08-24,23.0,16.2,30.8,0.3,,15.0,6.9,30.0,1015.8,,Rennes
2022-08-25,20.1,16.3,28.8,0.5,,333.0,15.9,39.0,1017.4,,Rennes
2022-08-26,17.9,11.8,24.5,0.3,,321.0,10.5,31.0,1020.0,,Rennes
2022-08-27,19.5,11.3,27.1,0.3,,12.0,8.8,30.0,1017.1,,Rennes
2022-08-28,20.7,12.8,26.7,0.0,,52.0,12.0,35.2,1017.3,,Rennes
2022-08-29,22.3,14.4,30.4,0.0,,37.0,10.7,35.0,1016.7,,Rennes
2022-08-30,22.8,14.4,30.5,0.0,,36.0,10.3,35.0,1017.6,,Rennes
2022-08-31,21.6,17.5,28.3,0.0,,41.0,11.8,26.0,1018.4,,Rennes
2022-09-01,19.6,15.7,26.1,12.4,,25.0,6.9,41.0,1015.7,,Rennes
2022-09-02,18.6,14.9,24.1,4.1,,268.0,4.9,24.0,1011.7,,Rennes
2022-09-03,18.9,16.7,23.5,3.3,,227.0,11.3,42.0,1010.7,,Rennes
2022-09-04,20.6,15.5,27.5,0.0,,170.0,14.1,37.0,1014.0,,Rennes
2022-09-05,21.4,17.3,28.8,0.0,,157.0,11.4,48.0,1015.1,,Rennes
2022-09-06,18.2,16.7,25.1,0.0,,179.0,15.1,52.0,1014.1,,Rennes
2022-09-07,17.6,15.4,22.2,15.7,,189.0,15.0,35.2,1011.0,,Rennes
2022-09-08,17.4,14.4,21.5,5.6,,214.0,18.2,57.0,1009.4,,Rennes
2022-09-09,17.2,15.0,22.3,0.5,,251.0,17.1,46.0,1013.5,,Rennes
2022-09-10,17.1,11.8,23.4,0.5,,251.0,8.0,28.0,1018.3,,Rennes
2022-09-11,19.9,13.6,26.0,0.0,,107.0,9.4,30.0,1017.1,,Rennes
2022-09-12,22.9,15.4,30.2,0.0,,97.0,11.5,33.0,1009.9,,Rennes
2022-09-13,22.8,20.1,28.0,0.3,,105.0,8.3,29.6,1005.5,,Rennes
2022-09-14,20.9,17.7,25.2,0.8,,213.0,9.0,26.0,1005.0,,Rennes
2022-09-15,18.3,14.5,22.6,1.5,,338.0,14.5,39.0,1012.8,,Rennes
2022-09-16,14.5,10.4,19.3,0.0,,324.0,13.8,46.3,1018.4,,Rennes
2022-09-17,12.7,5.8,19.1,0.0,,341.0,8.4,37.0,1023.1,,Rennes
2022-09-18,12.6,4.8,20.4,0.0,,309.0,6.7,30.0,1023.2,,Rennes
2022-09-19,14.4,6.7,21.0,0.0,,19.0,10.0,31.5,1023.7,,Rennes
2022-09-20,14.2,7.2,19.8,0.0,,16.0,7.7,29.6,1025.6,,Rennes
2022-09-21,15.4,10.4,21.7,0.0,,37.0,8.6,31.0,1024.7,,Rennes
2022-09-22,14.7,7.1,22.7,0.0,,299.0,4.1,24.1,1021.2,,Rennes
2022-09-23,13.9,10.5,19.0,0.0,,242.0,5.1,20.4,1016.7,,Rennes
2022-09-24,15.1,12.4,20.6,1.5,,332.0,14.6,39.0,1015.3,,Rennes
2022-09-25,14.1,10.2,18.8,4.3,,353.0,12.9,30.0,1018.2,,Rennes
2022-09-26,12.7,8.5,16.7,0.0,,265.0,17.0,50.0,1011.0,,Rennes
2022-09-27,14.4,11.5,17.4,6.1,,271.0,20.3,48.0,1008.3,,Rennes
2022-09-28,12.9,10.1,16.2,2.5,,294.0,16.0,42.0,1003.2,,Rennes
2022-09-29,11.3,8.4,16.3,0.5,,301.0,9.7,28.0,1004.3,,Rennes
2022-09-30,11.9,4.9,17.3,0.0,,236.0,11.2,44.0,1012.1,,Rennes
2022-10-01,18.3,14.1,22.6,1.3,,248.0,17.3,42.0,1013.8,,Rennes
2022-10-02,17.7,15.5,20.0,0.3,,217.0,14.2,46.0,1021.5,,Rennes
2022-10-03,16.2,12.7,20.5,0.0,,163.0,8.2,30.0,1024.6,,Rennes
2022-10-04,15.5,12.7,18.5,0.0,,203.0,8.8,26.0,1021.3,,Rennes
2022-10-05,15.9,10.7,20.2,0.0,,216.0,15.1,54.0,1019.6,,Rennes
2022-10-06,12.3,6.1,19.5,1.3,,294.0,3.9,18.5,1031.1,,Rennes
2022-10-07,11.2,3.7,19.4,0.0,,275.0,5.2,26.0,1025.2,,Rennes
2022-10-08,13.8,9.1,19.6,0.0,,15.0,6.6,26.0,1024.2,,Rennes
2022-10-09,13.0,5.6,21.3,0.3,,113.0,9.2,28.0,1017.4,,Rennes
2022-10-10,15.2,11.7,18.3,0.0,,321.0,8.5,33.0,1016.8,,Rennes
2022-10-11,13.1,7.5,19.6,0.5,,28.0,8.7,22.2,1024.6,,Rennes
2022-10-12,13.2,5.9,21.0,0.0,,235.0,6.3,22.0,1023.1,,Rennes
2022-10-13,14.9,12.0,17.8,0.5,,202.0,11.3,39.0,1017.8,,Rennes
2022-10-14,15.9,13.2,18.7,6.1,,228.0,11.8,41.0,1013.0,,Rennes
2022-10-15,15.9,13.7,19.0,13.7,,213.0,15.5,39.0,1009.2,,Rennes
2022-10-16,16.1,12.7,20.7,0.3,,159.0,10.3,26.0,1011.5,,Rennes
2022-10-17,17.1,15.2,19.5,5.6,,175.0,9.2,24.1,1018.3,,Rennes
2022-10-18,17.7,15.3,19.7,0.0,,101.0,13.1,39.0,1023.1,,Rennes
2022-10-19,18.7,16.0,24.2,0.3,,127.0,15.0,37.0,1013.9,,Rennes
2022-10-20,16.7,11.6,21.4,7.9,,153.0,10.9,31.0,1007.7,,Rennes
2022-10-21,17.1,14.0,21.4,0.0,,185.0,22.2,68.0,1004.5,,Rennes
2022-10-22,16.8,13.0,20.3,0.5,,152.0,13.0,33.3,1010.1,,Rennes
2022-10-23,17.4,14.6,21.1,0.3,,153.0,22.3,78.0,1002.1,,Rennes
2022-10-24,15.2,13.2,18.5,7.1,,213.0,18.0,87.0,1009.1,,Rennes
2022-10-25,15.3,11.7,18.4,0.5,,148.0,13.2,31.0,1012.2,,Rennes
2022-10-26,16.6,14.8,21.1,0.3,,175.0,14.7,37.0,1014.0,,Rennes
2022-10-27,17.7,13.9,23.5,0.0,,155.0,11.7,31.5,1014.9,,Rennes
2022-10-28,16.8,14.4,19.2,0.3,,162.0,10.9,31.5,1017.1,,Rennes
2022-10-29,18.2,15.6,22.1,0.0,,162.0,13.4,39.0,1015.0,,Rennes
2022-10-30,14.3,11.9,18.1,5.6,,176.0,11.7,37.0,1017.7,,Rennes
2022-10-31,13.5,10.3,18.3,0.8,,148.0,15.6,67.0,1012.0,,Rennes
2022-11-01,13.0,10.1,17.3,0.8,,205.0,18.7,55.0,1016.3,,Rennes
2022-11-02,12.4,7.6,16.4,3.3,,186.0,16.2,44.0,1019.9,,Rennes
2022-11-03,12.9,10.5,15.0,0.8,,208.0,19.1,59.3,1006.8,,Rennes
2022-11-04,10.7,6.8,14.0,7.1,,288.0,19.4,61.1,1012.5,,Rennes
2022-11-05,10.8,6.0,14.0,0.5,,180.0,12.3,33.0,1019.1,,Rennes
2022-11-06,13.7,12.2,17.1,5.6,,202.0,18.7,42.6,1010.2,,Rennes
2022-11-07,14.4,11.6,18.0,12.2,,192.0,22.8,63.0,1010.0,,Rennes
2022-11-08,14.0,12.2,16.6,1.5,,199.0,22.5,57.0,1004.3,,Rennes
2022-11-09,11.9,9.4,16.7,0.0,,211.0,11.5,37.0,1013.2,,Rennes
2022-11-10,11.1,5.9,17.0,0.0,,164.0,10.4,37.0,1024.9,,Rennes
2022-11-11,9.3,7.8,12.5,0.0,,127.0,11.1,26.0,1028.1,,Rennes
2022-11-12,11.5,5.4,18.3,0.0,,117.0,9.9,28.0,1025.5,,Rennes
2022-11-13,11.9,8.4,17.4,0.3,,114.0,10.8,28.0,1018.2,,Rennes
2022-11-14,10.7,7.6,14.6,0.5,,162.0,10.7,33.0,1011.1,,Rennes
2022-11-15,12.1,8.1,16.1,3.8,,185.0,21.3,57.0,1000.6,,Rennes
2022-11-16,11.4,7.3,15.0,7.1,,184.0,22.0,78.0,993.3,,Rennes
2022-11-17,11.4,8.8,15.0,13.2,,248.0,20.4,59.0,994.4,,Rennes
2022-11-18,8.2,4.9,13.4,0.0,,255.0,10.3,48.0,1007.0,,Rennes
2022-11-19,6.1,1.3,12.3,1.0,,261.0,7.1,24.0,1015.2,,Rennes
2022-11-20,9.6,4.9,13.7,1.0,,220.0,12.8,51.8,1014.3,,Rennes
2022-11-21,8.9,5.9,12.5,2.8,,198.0,20.0,61.1,1000.1,,Rennes
2022-11-22,9.2,5.6,13.4,1.8,,234.0,20.0,57.4,998.4,,Rennes
2022-11-23,11.2,7.3,14.2,1.0,,211.0,19.2,57.0,999.9,,Rennes
2022-11-24,10.3,5.5,14.6,6.6,,195.0,17.0,54.0,1009.0,,Rennes
2022-11-25,8.9,5.7,13.9,8.1,,221.0,9.5,30.0,1020.0,,Rennes
2022-11-26,9.3,5.3,12.2,0.0,,153.0,13.7,37.0,1026.4,,Rennes
2022-11-27,11.7,10.0,13.6,1.3,,193.0,16.2,46.0,1016.0,,Rennes
2022-11-28,8.5,6.0,12.6,6.9,,235.0,11.6,33.0,1013.7,,Rennes
2022-11-29,6.9,3.0,12.0,1.3,,308.0,4.4,16.7,1019.7,,Rennes
2022-11-30,5.9,2.7,9.6,0.0,,99.0,8.7,26.0,1023.1,,Rennes
2022-12-01,4.1,-0.3,8.1,0.0,,28.0,9.7,30.0,1026.6,,Rennes
2022-12-02,2.1,-2.5,6.1,0.0,,350.0,8.1,24.1,1022.4,,Rennes
2022-12-03,3.8,3.0,4.4,0.0,,38.0,16.6,39.0,1015.7,,Rennes
2022-12-04,3.5,2.7,4.2,0.0,,69.0,10.7,24.0,1013.1,,Rennes
2022-12-05,4.7,3.7,5.7,0.0,,81.0,8.9,37.0,1019.8,,Rennes
2022-12-06,4.6,3.0,7.1,0.0,,71.0,11.6,31.0,1021.2,,Rennes
2022-12-07,0.7,-2.1,6.3,0.0,,50.0,5.2,22.0,1020.7,,Rennes
2022-12-08,-0.2,-3.1,3.0,0.0,,67.0,6.6,22.0,1011.5,,Rennes
2022-12-09,1.4,-2.0,5.4,0.0,,4.0,8.4,26.0,1007.6,,Rennes
2022-12-10,-0.5,-5.2,6.5,0.0,,202.0,5.8,21.0,1012.6,,Rennes
2022-12-11,0.2,-2.4,3.0,0.0,,126.0,8.6,24.0,1009.4,,Rennes
2022-12-12,0.8,-0.9,2.5,0.0,,119.0,11.5,30.0,1007.1,,Rennes
2022-12-13,-0.7,-4.0,2.5,0.0,,82.0,10.6,30.0,1002.8,,Rennes
2022-12-14,1.7,0.0,2.7,2.5,,59.0,15.0,30.0,1001.1,,Rennes
2022-12-15,2.9,1.0,5.0,1.0,,44.0,17.4,39.0,1006.2,,Rennes
2022-12-16,0.5,-3.8,7.1,0.0,,358.0,6.8,22.2,1016.6,,Rennes
2022-12-17,-2.6,-5.6,2.7,0.0,,95.0,8.4,30.0,1022.6,,Rennes
2022-12-18,2.8,-3.0,10.2,0.0,,141.0,17.4,46.0,1018.2,,Rennes
2022-12-19,11.6,7.6,14.2,8.9,,175.0,24.0,46.0,1014.1,,Rennes
2022-12-20,11.3,8.2,13.3,9.4,,189.0,15.4,42.6,1011.0,,Rennes
2022-12-21,10.9,6.8,13.5,10.2,,202.0,15.8,46.0,1010.6,,Rennes
2022-12-22,13.7,12.0,15.2,6.6,,227.0,19.9,54.0,1010.1,,Rennes
2022-12-23,13.5,11.7,15.1,5.8,,220.0,17.1,46.3,1010.3,,Rennes
2022-12-24,11.7,10.2,12.3,2.5,,201.0,13.7,31.5,1014.1,,Rennes
2022-12-25,11.1,9.7,12.6,3.3,,175.0,9.2,31.5,1011.1,,Rennes
2022-12-26,9.0,3.8,12.0,5.6,,232.0,10.7,31.5,1021.4,,Rennes
2022-12-27,7.2,2.4,11.8,0.3,,188.0,11.9,35.0,1026.6,,Rennes
2022-12-28,11.2,9.3,12.5,0.0,,202.0,23.7,65.0,1012.6,,Rennes
2022-12-29,9.2,5.0,12.7,3.8,,218.0,16.1,46.3,1010.6,,Rennes
2022-12-30,12.2,4.9,15.4,2.3,,197.0,26.6,68.0,1005.0,,Rennes
2022-12-31,16.3,14.4,18.0,7.9,,213.0,36.0,87.0,1008.5,,Rennes
2023-01-01,12.2,9.9,17.0,1.3,,186.0,18.0,50.0,1012.1,,Rennes
2023-01-02,9.3,7.2,13.5,3.3,,205.0,10.6,42.6,1020.1,,Rennes
2023-01-03,9.5,5.6,12.4,0.3,,190.0,19.2,48.0,1026.3,,Rennes
2023-01-04,13.4,11.2,14.4,1.5,,228.0,20.5,50.0,1025.7,,Rennes
2023-01-05,12.3,11.0,13.6,0.8,,218.0,13.5,53.7,1026.0,,Rennes
2023-01-06,11.8,10.6,13.2,0.0,,199.0,19.7,39.0,1020.4,,Rennes
2023-01-07,10.6,7.8,12.7,0.5,,190.0,25.5,63.0,1007.7,,Rennes
2023-01-08,7.4,5.6,12.3,6.4,,198.0,16.4,68.0,1001.1,,Rennes
2023-01-09,7.2,5.5,10.7,3.3,,254.0,19.7,54.0,1011.0,,Rennes
2023-01-10,10.8,5.6,14.1,4.1,,201.0,20.5,54.0,1017.5,,Rennes
2023-01-11,11.0,7.9,13.4,3.0,,239.0,17.9,50.0,1019.0,,Rennes
2023-01-12,11.6,10.9,12.7,0.0,,228.0,23.2,61.1,1016.7,,Rennes
2023-01-13,10.2,7.5,12.1,1.3,,237.0,16.3,39.0,1019.1,,Rennes
2023-01-14,11.3,7.5,13.7,0.3,,226.0,23.7,65.0,1010.7,,Rennes
2023-01-15,7.3,4.7,10.1,7.1,,232.0,21.9,55.0,1009.1,,Rennes
2023-01-16,5.9,2.1,8.6,11.2,,249.0,23.3,89.0,990.6,,Rennes
2023-01-17,3.3,0.9,6.2,5.8,,105.0,9.0,30.0,986.9,,Rennes
2023-01-18,2.2,-1.4,5.4,7.4,,276.0,13.6,39.0,1003.0,,Rennes
2023-01-19,2.4,0.7,5.5,1.8,,260.0,8.8,33.0,1009.9,,Rennes
2023-01-20,1.8,-1.6,7.4,0.0,,275.0,5.0,21.0,1021.7,,Rennes
2023-01-21,1.8,-2.0,6.6,0.0,,336.0,9.4,29.6,1029.6,,Rennes
2023-01-22,-0.5,-5.2,5.1,0.0,,337.0,7.9,31.0,1034.4,,Rennes
2023-01-23,1.0,-3.6,5.6,0.0,,15.0,10.8,39.0,1034.9,,Rennes
2023-01-24,2.3,1.5,3.3,0.0,,43.0,14.4,30.0,1036.1,,Rennes
2023-01-25,2.7,0.9,4.7,0.0,,6.0,9.6,28.0,1034.4,,Rennes
2023-01-26,6.2,3.2,8.0,4.1,,8.0,16.9,48.0,1026.9,,Rennes
2023-01-27,5.6,2.8,7.2,0.3,,5.0,16.6,41.0,1027.8,,Rennes
2023-01-28,4.0,1.2,6.4,0.5,,7.0,11.4,31.0,1031.2,,Rennes
2023-01-29,4.3,2.6,5.4,0.0,,258.0,7.5,18.5,1031.7,,Rennes
2023-01-30,6.9,4.4,10.4,0.0,,254.0,9.4,29.6,1029.6,,Rennes
2023-01-31,7.8,5.4,11.1,1.8,,261.0,8.5,22.0,1031.4,,Rennes
2023-02-01,8.4,7.0,10.5,0.5,,269.0,10.8,33.3,1032.3,,Rennes
2023-02-02,8.6,7.2,10.6,0.0,,258.0,9.9,25.9,1034.4,,Rennes
2023-02-03,9.1,7.2,12.1,0.0,,286.0,7.5,26.0,1037.2,,Rennes
2023-02-04,8.4,7.6,9.6,0.0,,345.0,7.6,25.9,1040.2,,Rennes
2023-02-05,7.8,3.0,12.3,0.0,,347.0,10.4,35.0,1043.1,,Rennes
2023-02-06,4.3,1.4,9.2,0.0,,38.0,13.2,31.5,1039.8,,Rennes
2023-02-07,2.5,-1.1,7.3,0.0,,41.0,13.4,44.0,1035.5,,Rennes
2023-02-08,1.8,-4.3,9.5,0.0,,331.0,5.0,18.5,1034.4,,Rennes
2023-02-09,3.7,-3.4,11.6,0.0,,260.0,3.6,14.8,1034.9,,Rennes
2023-02-10,7.8,4.4,11.5,0.0,,187.0,5.4,16.7,1039.4,,Rennes
2023-02-11,4.9,-0.6,12.0,0.0,,72.0,5.4,22.2,1037.4,,Rennes
2023-02-12,4.8,0.1,9.6,0.0,,88.0,10.4,30.0,1034.8,,Rennes
2023-02-13,5.4,-0.3,14.2,0.0,,120.0,9.5,22.2,1033.0,,Rennes
2023-02-14,6.2,-1.4,14.5,0.0,,107.0,8.5,22.0,1030.1,,Rennes
2023-02-15,8.1,1.6,15.4,0.0,,154.0,8.0,26.0,1026.3,,Rennes
2023-02-16,10.9,8.7,13.0,0.0,,211.0,13.2,37.0,1026.8,,Rennes
2023-02-17,12.7,10.9,16.5,0.0,,234.0,10.2,46.3,1029.6,,Rennes
2023-02-18,10.7,9.3,13.4,0.0,,249.0,10.2,29.6,1030.2,,Rennes
2023-02-19,9.8,4.8,13.4,0.0,,312.0,8.2,27.8,1030.9,,Rennes
2023-02-20,4.0,-0.4,9.8,0.0,,20.0,4.4,17.0,1028.3,,Rennes
2023-02-21,5.4,-0.7,11.4,0.0,,113.0,5.1,24.1,1018.4,,Rennes
2023-02-22,7.3,3.0,10.5,0.5,,266.0,9.9,35.0,1015.2,,Rennes
2023-02-23,3.9,-0.4,7.9,1.0,,335.0,8.3,30.0,1015.4,,Rennes
2023-02-24,8.1,5.7,11.1,7.6,,27.0,20.8,46.0,1011.2,,Rennes
2023-02-25,6.4,3.3,9.4,0.0,,39.0,17.5,41.0,1013.1,,Rennes
2023-02-26,4.0,-0.1,8.5,0.0,,34.0,22.1,59.0,1021.3,,Rennes
2023-02-27,3.5,0.4,8.1,0.0,,27.0,20.9,59.0,1026.4,,Rennes
2023-02-28,2.6,-1.7,8.2,0.0,,16.0,13.9,46.0,1028.8,,Rennes
2023-03-01,2.9,-1.5,8.1,4.3,,24.0,17.7,48.0,1025.7,,Rennes
2023-03-02,3.6,-3.2,10.1,0.0,,357.0,12.1,37.0,1022.7,,Rennes
2023-03-03,5.7,1.0,11.5,0.0,,15.0,14.2,46.0,1024.7,,Rennes
2023-03-04,4.4,-0.1,8.5,0.0,,23.0,12.2,35.0,1027.7,,Rennes
2023-03-05,5.6,4.4,6.5,0.0,,29.0,7.8,31.0,1020.4,,Rennes
2023-03-06,5.6,3.3,8.5,0.0,,259.0,9.1,29.6,1011.6,,Rennes
2023-03-07,7.5,5.0,10.3,0.0,,212.0,18.0,42.0,1003.6,,Rennes
2023-03-08,11.8,8.0,14.7,6.1,,220.0,20.8,52.0,993.4,,Rennes
2023-03-09,12.1,10.0,14.3,7.6,,217.0,23.9,70.0,997.1,,Rennes
2023-03-10,7.7,3.6,12.7,3.0,,296.0,28.0,81.0,1003.3,,Rennes
2023-03-11,8.3,3.4,15.4,14.0,,159.0,12.5,33.0,1009.1,,Rennes
2023-03-12,11.5,7.4,14.8,0.5,,219.0,17.5,44.0,1013.4,,Rennes
2023-03-13,13.4,10.8,16.1,2.8,,220.0,29.3,83.3,1001.0,,Rennes
2023-03-14,8.9,3.6,13.4,1.8,,282.0,23.6,75.9,1009.4,,Rennes
2023-03-15,8.3,1.7,13.6,0.3,,182.0,11.1,33.0,1017.9,,Rennes
2023-03-16,12.6,7.4,19.5,0.0,,175.0,16.1,41.0,1009.0,,Rennes
2023-03-17,12.2,9.6,16.8,0.0,,182.0,15.1,44.0,1005.8,,Rennes
2023-03-18,11.9,8.3,16.5,5.1,,209.0,17.9,41.0,1007.6,,Rennes
2023-03-19,9.6,6.7,14.0,2.3,,310.0,12.2,41.0,1019.3,,Rennes
2023-03-20,9.9,5.2,14.5,0.0,,185.0,11.9,35.0,1021.0,,Rennes
2023-03-21,12.0,7.6,17.0,0.3,,205.0,17.7,48.0,1015.0,,Rennes
2023-03-22,12.1,10.4,12.5,0.3,,204.0,26.6,52.0,1008.3,,Rennes
2023-03-23,12.8,10.9,15.5,2.8,,209.0,26.9,57.0,1004.5,,Rennes
2023-03-24,10.6,8.1,15.0,13.5,,225.0,20.2,89.0,1007.5,,Rennes
2023-03-25,10.6,7.8,15.4,7.1,,217.0,20.8,55.0,1012.6,,Rennes
2023-03-26,9.6,6.6,13.3,1.8,,,,,,,Rennes
2023-03-27,10.3,5.9,14.5,6.1,,161.0,8.6,38.9,1024.6,,Rennes
2023-03-28,10.4,7.1,15.5,0.0,,178.0,20.5,46.0,1021.5,,Rennes
2023-03-29,14.2,9.6,20.4,0.0,,191.0,17.0,50.0,1014.2,,Rennes
2023-03-30,13.1,11.6,16.5,0.5,,214.0,22.6,67.0,1011.3,,Rennes
2023-03-31,12.2,10.6,14.8,17.0,,242.0,33.2,72.0,1003.6,,Rennes
2023-04-01,10.9,8.3,14.8,3.0,,282.0,20.4,52.0,1011.5,,Rennes
2023-04-02,9.9,8.0,11.6,1.0,,340.0,17.6,37.0,1023.7,,Rennes
2023-04-03,7.0,3.4,12.7,0.0,,52.0,11.3,33.3,1026.7,,Rennes
2023-04-04,8.3,0.1,14.5,0.0,,41.0,11.2,38.9,1025.3,,Rennes
2023-04-05,8.6,0.8,15.3,0.0,,251.0,5.7,22.2,1022.9,,Rennes
2023-04-06,10.4,8.2,14.6,1.3,,270.0,8.4,25.9,1019.7,,Rennes
2023-04-07,9.2,2.4,16.0,2.3,,57.0,7.4,28.0,1020.6,,Rennes
2023-04-08,10.9,3.7,16.6,0.0,,101.0,10.7,31.0,1022.8,,Rennes
2023-04-09,12.8,6.6,18.5,0.0,,135.0,12.1,33.0,1020.7,,Rennes
2023-04-10,12.8,10.1,17.4,0.0,,219.0,16.6,55.0,1017.4,,Rennes
2023-04-11,10.4,7.3,13.1,6.5,,219.0,19.2,55.0,1016.1,,Rennes
2023-04-12,9.9,5.9,12.6,9.1,,244.0,22.0,70.4,1004.9,,Rennes
2023-04-13,8.0,4.9,11.7,6.7,,242.0,15.4,39.0,1009.0,,Rennes
2023-04-14,10.6,5.4,15.9,5.1,,223.0,20.0,50.0,1004.3,,Rennes
2023-04-15,10.0,4.7,14.6,0.0,,317.0,20.2,54.0,1018.9,,Rennes
2023-04-16,11.1,3.6,18.0,0.0,,303.0,5.9,22.0,1026.6,,Rennes
2023-04-17,12.4,6.4,17.8,0.0,,43.0,10.5,41.0,1025.0,,Rennes
2023-04-18,10.9,6.8,16.5,0.0,,22.0,16.3,44.0,1022.2,,Rennes
2023-04-19,13.7,6.3,20.8,1.5,,55.0,12.2,37.0,1017.6,,Rennes
2023-04-20,12.0,8.3,19.1,0.0,,43.0,18.4,44.0,1015.3,,Rennes
2023-04-21,9.5,3.6,14.5,0.0,,63.0,10.4,37.0,1010.1,,Rennes
2023-04-22,12.6,8.3,17.6,0.0,,197.0,16.5,59.0,1006.5,,Rennes
2023-04-23,12.0,10.3,15.3,21.1,,234.0,18.0,52.0,1004.9,,Rennes
2023-04-24,10.7,7.0,15.6,9.4,,262.0,13.4,41.0,1013.0,,Rennes
2023-04-25,9.9,4.5,14.0,2.3,,72.0,9.1,25.9,1016.2,,Rennes
2023-04-26,12.4,9.3,17.2,0.3,,149.0,10.0,26.0,1015.1,,Rennes
2023-04-27,12.7,8.2,17.0,0.3,,176.0,11.5,30.0,1014.8,,Rennes
2023-04-28,15.9,12.2,20.6,5.8,,270.0,11.2,26.0,1015.1,,Rennes
2023-04-29,14.2,10.2,20.4,0.0,,14.0,10.2,26.0,1019.3,,Rennes
2023-04-30,13.3,9.4,18.9,0.0,,314.0,7.7,33.3,1020.6,,Rennes
2023-05-01,13.4,10.6,17.5,0.3,,331.0,12.3,39.0,1021.3,,Rennes
2023-05-02,14.4,6.9,20.4,0.0,,88.0,8.1,26.0,1024.0,,Rennes
2023-05-03,16.4,9.5,22.1,0.0,,92.0,17.7,50.0,1019.4,,Rennes
2023-05-04,15.9,13.1,20.2,0.3,,173.0,17.5,54.0,1013.9,,Rennes
2023-05-05,15.3,12.5,19.3,1.0,,200.0,15.2,39.0,1016.7,,Rennes
2023-05-06,15.7,12.8,19.5,1.0,,178.0,10.7,29.6,1014.8,,Rennes
2023-05-07,15.3,12.5,18.7,4.1,,308.0,9.8,29.6,1018.8,,Rennes
