time,Localisation,FID,code_qual,lib_qual,coul_qual,date_dif,source,type_zone,code_zone,code_no2,code_so2,code_o3,code_pm10,code_pm25,x_wgs84,y_wgs84,x_reg,y_reg,epsg_reg,geom,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2021-12-10,Rennes,ind_bretagne.2021-12-10 01:00:00+01.243500139,2,Moyen,#50CCAA,2021-12-10T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),7,4.9,12.5,11.2,,290,24,74,1005.7,
2021-12-11,Rennes,ind_bretagne.2021-12-11 01:00:00+01.243500139,2,Moyen,#50CCAA,2021-12-11T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),7.3,2.8,10.2,3.3,,198,9,24,1020.1,
2021-12-12,Rennes,ind_bretagne.2021-12-12 01:00:00+01.243500139,2,Moyen,#50CCAA,2021-12-12T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),11.2,9.5,12.5,0.5,,191,10,21,1025,
2021-12-13,Rennes,ind_bretagne.2021-12-13 01:00:00+01.243500139,2,Moyen,#50CCAA,2021-12-13T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),8.8,7.6,11.4,0.3,,155,9.5,26,1025.7,
2021-12-14,Rennes,ind_bretagne.2021-12-14 01:00:00+01.243500139,3,D̩grad̩,#F0E641,2021-12-14T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,2,3,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),7.4,6.6,8.5,0,,100,5.9,22.2,1029.9,
2021-12-15,Rennes,ind_bretagne.2021-12-15 01:00:00+01.243500139,2,Moyen,#50CCAA,2021-12-15T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,1,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),6.2,5.3,7.7,0,,90,12.4,26,1032.7,
2021-12-16,Rennes,ind_bretagne.2021-12-16 01:00:00+01.243500139,2,Moyen,#50CCAA,2021-12-16T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,1,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),8,5.2,10.4,0,,88,16.9,35,1036,
2021-12-17,Rennes,ind_bretagne.2021-12-17 01:00:00+01.243500139,3,D̩grad̩,#F0E641,2021-12-17T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,2,3,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),7,3.6,10.6,0,,47,16.7,41,1034.7,
2021-12-18,Rennes,ind_bretagne.2021-12-18 01:00:00+01.243500139,2,Moyen,#50CCAA,2021-12-18T01:00:00Z,Air Breizh,EPCI,243500139,2,1,1,1,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),5.6,2.5,11.1,0,,48,10.1,24.1,1033,
2021-12-19,Rennes,ind_bretagne.2021-12-19 01:00:00+01.243500139,2,Moyen,#50CCAA,2021-12-19T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,1,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),4.6,1.2,7.5,0,,65,13.4,35,1030.1,
2021-12-20,Rennes,ind_bretagne.2021-12-20 01:00:00+01.243500139,2,Moyen,#50CCAA,2021-12-20T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,1,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),4.6,3.1,5.5,0,,90,17.1,39,1025,
2021-12-21,Rennes,ind_bretagne.2021-12-21 01:00:00+01.243500139,2,Moyen,#50CCAA,2021-12-21T01:00:00Z,Air Breizh,EPCI,243500139,2,1,1,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),2.6,-0.5,6.5,0,,88,10.9,39,1022.3,
2021-12-22,Rennes,ind_bretagne.2021-12-22 01:00:00+01.243500139,4,Mauvais,#FF5050,2021-12-22T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,2,4,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),-0.6,-1.7,2.7,0,,117,15.8,35,1019.2,
2021-12-23,Rennes,ind_bretagne.2021-12-23 01:00:00+01.243500139,4,Mauvais,#FF5050,2021-12-23T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,2,4,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),6.1,-0.8,10.6,0,,148,9.3,26,1012.5,
2021-12-24,Rennes,ind_bretagne.2021-12-24 01:00:00+01.243500139,2,Moyen,#50CCAA,2021-12-24T01:00:00Z,Air Breizh,EPCI,243500139,2,1,1,1,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),8.7,0,10.4,0,,160,9.2,26,1006.3,
2021-12-25,Rennes,ind_bretagne.2021-12-25 01:00:00+01.243500139,2,Moyen,#50CCAA,2021-12-25T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),8.7,0,11.3,2.3,,160,10.7,30,1002.5,
2021-12-26,Rennes,ind_bretagne.2021-12-26 01:00:00+01.243500139,2,Moyen,#50CCAA,2021-12-26T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),10.6,8.9,12.2,1.8,,192,9.2,22,1002.5,
2021-12-27,Rennes,ind_bretagne.2021-12-27 01:00:00+01.243500139,2,Moyen,#50CCAA,2021-12-27T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),11.8,10.1,14.5,8.9,,196,19.7,50,995.5,
2021-12-28,Rennes,ind_bretagne.2021-12-28 01:00:00+01.243500139,2,Moyen,#50CCAA,2021-12-28T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),12.2,10.4,13.7,4.3,,240,18.1,50,1002.9,
2021-12-29,Rennes,ind_bretagne.2021-12-29 01:00:00+01.243500139,2,Moyen,#50CCAA,2021-12-29T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),13.8,4,15.3,2.3,,236,21.7,46,1012.4,
2021-12-30,Rennes,ind_bretagne.2021-12-30 01:00:00+01.243500139,2,Moyen,#50CCAA,2021-12-30T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),13.8,11.4,16.1,0,,195,13.1,35,1020.2,
2021-12-31,Rennes,ind_bretagne.2021-12-31 01:00:00+01.243500139,2,Moyen,#50CCAA,2021-12-31T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),11.8,7.6,14.1,0.5,,173,10.9,31.5,1022.4,
2022-01-01,Rennes,ind_bretagne.2022-01-01 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-01-01T01:00:00Z,Air Breizh,EPCI,243500139,2,1,1,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),10.8,7.5,16.4,0,,143,10.5,31.5,1022.1,
2022-01-02,Rennes,ind_bretagne.2022-01-02 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-01-02T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),13,11.3,15.1,0.5,,216,19.8,63,1019.1,
2022-01-03,Rennes,ind_bretagne.2022-01-03 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-01-03T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,2,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),11.8,11,12.7,0,,207,16.9,44,1015,
2022-01-04,Rennes,ind_bretagne.2022-01-04 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-01-04T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),7.2,2.3,11.8,18.8,,282,15,50,1005.4,
2022-01-05,Rennes,ind_bretagne.2022-01-05 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-01-05T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,1,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),3.9,1.4,7.1,0.3,,274,9.5,31,1017.9,
2022-01-06,Rennes,ind_bretagne.2022-01-06 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-01-06T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),5,1.4,7.3,0,,212,11.1,33,1021.5,
2022-01-07,Rennes,ind_bretagne.2022-01-07 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-01-07T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),7.7,5.4,10.3,1,,242,18.3,44,1018.9,
2022-01-08,Rennes,ind_bretagne.2022-01-08 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-01-08T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),8.6,5.6,11.3,7.1,,242,23.1,70,1011.8,
2022-01-09,Rennes,ind_bretagne.2022-01-09 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-01-09T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),7.3,5.3,9.9,1,,241,13.2,40.8,1009.4,
2022-01-10,Rennes,ind_bretagne.2022-01-10 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-01-10T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),8.3,7.4,9.5,5.1,,141,8.8,18,1019,
2022-01-11,Rennes,ind_bretagne.2022-01-11 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-01-11T01:00:00Z,Air Breizh,EPCI,243500139,2,1,1,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),8.3,7.4,9.4,2.5,,125,6.8,18.5,1030.9,
2022-01-12,Rennes,ind_bretagne.2022-01-12 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-01-12T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),8.4,6.5,10,0.3,,60,8.2,18,1038.7,
2022-01-13,Rennes,ind_bretagne.2022-01-13 01:00:00+01.243500139,3,D̩grad̩,#F0E641,2022-01-13T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,2,3,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),6.2,3.1,9.6,0,,73,11.7,30,1039.4,
2022-01-14,Rennes,ind_bretagne.2022-01-14 01:00:00+01.243500139,4,Mauvais,#FF5050,2022-01-14T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,2,4,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),0.8,-0.5,5,0,,123,9.7,24,1034.7,
2022-01-15,Rennes,ind_bretagne.2022-01-15 01:00:00+01.243500139,4,Mauvais,#FF5050,2022-01-15T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,3,4,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),1.4,-0.6,5,0,,189,5.7,18,1028.8,
2022-01-16,Rennes,ind_bretagne.2022-01-16 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-01-16T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),4.9,1.4,8.5,0,,217,10.5,24,1031.3,
2022-01-17,Rennes,ind_bretagne.2022-01-17 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-01-17T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),6.9,4.3,10,0.5,,31,6.7,24,1037.9,
2022-01-18,Rennes,ind_bretagne.2022-01-18 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-01-18T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),5.2,2.8,6.7,0.3,,78,8.1,26,1035.8,
2022-01-19,Rennes,ind_bretagne.2022-01-19 01:00:00+01.243500139,3,D̩grad̩,#F0E641,2022-01-19T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,2,3,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),6.2,4.5,9.3,0,,254,7.6,24,1030.9,
2022-01-20,Rennes,ind_bretagne.2022-01-20 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-01-20T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,1,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),5.3,0.9,9.1,0.8,,357,11.9,33,1034.7,
2022-01-21,Rennes,ind_bretagne.2022-01-21 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-01-21T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,1,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),3.7,0.7,7.3,0,,10,10.1,28,1039.5,
2022-01-22,Rennes,ind_bretagne.2022-01-22 01:00:00+01.243500139,3,D̩grad̩,#F0E641,2022-01-22T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,2,3,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),3.4,-1.4,7.1,0,,13,6.7,26,1038.8,
2022-01-23,Rennes,ind_bretagne.2022-01-23 01:00:00+01.243500139,3,D̩grad̩,#F0E641,2022-01-23T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,2,3,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),3.9,2.7,6,0,,77,15.6,33,1033.8,
2022-01-24,Rennes,ind_bretagne.2022-01-24 01:00:00+01.243500139,3,D̩grad̩,#F0E641,2022-01-24T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,2,3,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),2.9,-0.9,8.4,0,,94,8.7,31,1030.7,
2022-01-25,Rennes,ind_bretagne.2022-01-25 01:00:00+01.243500139,4,Mauvais,#FF5050,2022-01-25T01:00:00Z,Air Breizh,EPCI,243500139,2,1,1,2,4,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),1.2,-0.7,3.7,0,,129,5.7,21,1034.1,
2022-01-26,Rennes,ind_bretagne.2022-01-26 01:00:00+01.243500139,4,Mauvais,#FF5050,2022-01-26T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,2,4,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),2.4,0,5.4,0,,79,6.5,21,1035.7,
2022-01-27,Rennes,ind_bretagne.2022-01-27 01:00:00+01.243500139,4,Mauvais,#FF5050,2022-01-27T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,3,4,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),5.1,2.1,8.4,0,,245,7.1,22.2,1034.7,
2022-01-28,Rennes,ind_bretagne.2022-01-28 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-01-28T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),8.2,6.7,9.4,0.3,,245,4.2,24.1,1037.6,
2022-01-29,Rennes,ind_bretagne.2022-01-29 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-01-29T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,1,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),9.2,8.2,10.6,0,,264,10.2,28,1036.8,
2022-01-30,Rennes,ind_bretagne.2022-01-30 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-01-30T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),7.7,3.4,11.1,0.5,,284,8.3,21,1033.2,
2022-01-31,Rennes,ind_bretagne.2022-01-31 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-01-31T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),7,2.8,10.4,0.3,,296,17.2,55,1029.5,
2022-02-01,Rennes,ind_bretagne.2022-02-01 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-02-01T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),9.1,3.8,11.7,1.5,,282,16,42,1030.5,
2022-02-02,Rennes,ind_bretagne.2022-02-02 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-02-02T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),8.8,6.5,10.3,0,,271,12.5,40.8,1028,
2022-02-03,Rennes,ind_bretagne.2022-02-03 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-02-03T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),7.7,5.3,11.1,0,,209,10.7,29.6,1020.4,
2022-02-04,Rennes,ind_bretagne.2022-02-04 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-02-04T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),7.5,3.1,11.4,0.3,,247,13.9,44,1019,
2022-02-05,Rennes,ind_bretagne.2022-02-05 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-02-05T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,2,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),6.1,-0.2,11.5,0,,238,9.4,33.3,1027.4,
2022-02-06,Rennes,ind_bretagne.2022-02-06 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-02-06T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),10.9,7.3,13.5,0,,241,23,59,1021.8,
2022-02-07,Rennes,ind_bretagne.2022-02-07 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-02-07T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),9.4,6.2,13,1.5,,258,8.7,37,1030,
2022-02-08,Rennes,ind_bretagne.2022-02-08 01:00:00+01.243500139,3,D̩grad̩,#F0E641,2022-02-08T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,2,3,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),8.2,6.8,9.7,0.3,,195,5.9,22.2,1033,
2022-02-09,Rennes,ind_bretagne.2022-02-09 01:00:00+01.243500139,3,D̩grad̩,#F0E641,2022-02-09T01:00:00Z,Air Breizh,EPCI,243500139,3,1,2,2,3,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),6.7,6.1,8.5,0,,95,6.3,20.4,1027.4,
2022-02-10,Rennes,ind_bretagne.2022-02-10 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-02-10T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),6.9,2.7,12.3,0,,250,10.8,44,1026.1,
2022-02-11,Rennes,ind_bretagne.2022-02-11 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-02-11T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),4.4,-1.8,10.4,0.5,,159,5.6,22,1033.2,
2022-02-12,Rennes,ind_bretagne.2022-02-12 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-02-12T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),3.6,-1.4,8.4,0,,148,10,28,1025.8,
2022-02-13,Rennes,ind_bretagne.2022-02-13 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-02-13T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),8.1,3.7,11,0,,177,25.9,68,1007.9,
2022-02-14,Rennes,ind_bretagne.2022-02-14 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-02-14T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),7.3,4.9,11.6,14.2,,252,16.3,53.7,1006.2,
2022-02-15,Rennes,ind_bretagne.2022-02-15 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-02-15T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),8.2,3.5,11.6,2.3,,223,16.6,42.6,1016.1,
2022-02-16,Rennes,ind_bretagne.2022-02-16 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-02-16T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),13.3,9.7,15.3,3.3,,237,22.9,55,1010.9,
2022-02-17,Rennes,ind_bretagne.2022-02-17 01:00:00+01.243500139,3,D̩grad̩,#F0E641,2022-02-17T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,3,3,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),12.2,8.3,16.3,0.5,,237,17.8,42.6,1017.3,
2022-02-18,Rennes,ind_bretagne.2022-02-18 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-02-18T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),9.9,5.1,12.2,0.3,,238,26.6,67,1011.4,
2022-02-19,Rennes,ind_bretagne.2022-02-19 01:00:00+01.243500139,1,Bon,#50F0E6,2022-02-19T01:00:00Z,Air Breizh,EPCI,243500139,1,1,1,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),6.8,1.4,11.9,1,,227,19.5,67,1020.8,
2022-02-20,Rennes,ind_bretagne.2022-02-20 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-02-20T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),11.1,8.3,14.2,0,,233,22.5,61,1018.9,
2022-02-21,Rennes,ind_bretagne.2022-02-21 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-02-21T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),8.9,7.1,12.6,1.8,,286,25.9,72,1021.7,
2022-02-22,Rennes,ind_bretagne.2022-02-22 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-02-22T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),10.4,5.1,14.7,0.8,,248,15.3,44,1027,
2022-02-23,Rennes,ind_bretagne.2022-02-23 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-02-23T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),9.1,7.5,12.8,0,,256,8.6,33,1026,
2022-02-24,Rennes,ind_bretagne.2022-02-24 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-02-24T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),7.6,2.8,11.1,0,,250,15.8,61.1,1020.3,
2022-02-25,Rennes,ind_bretagne.2022-02-25 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-02-25T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,1,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),5.9,1.6,12.5,0.5,,287,9.2,28,1030.4,
2022-02-26,Rennes,ind_bretagne.2022-02-26 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-02-26T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),5.7,-0.2,12.1,0,,108,14.3,46,1028.2,
2022-02-27,Rennes,ind_bretagne.2022-02-27 01:00:00+01.243500139,2,Moyen,#50CCAA,2022-02-27T01:00:00Z,Air Breizh,EPCI,243500139,2,1,2,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),6.7,1.5,12.6,0,,133,14.1,33,1022.5,
