FID,date_ech,code_qual,lib_qual,coul_qual,date_dif,source,type_zone,code_zone,lib_zone,code_no2,code_so2,code_o3,code_pm10,code_pm25,x_wgs84,y_wgs84,x_reg,y_reg,epsg_reg,geom
ind_bretagne.2022-11-26 01:00:00+01.200069409,2022-11-26T01:00:00,2,Moyen,#50CCAA,2022-11-26T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,2,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-11-25 01:00:00+01.200069409,2022-11-25T01:00:00,2,Moyen,#50CCAA,2022-11-25T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-11-24 01:00:00+01.200069409,2022-11-24T01:00:00,2,Moyen,#50CCAA,2022-11-24T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-11-23 01:00:00+01.200069409,2022-11-23T01:00:00,2,Moyen,#50CCAA,2022-11-23T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-11-22 01:00:00+01.200069409,2022-11-22T01:00:00,2,Moyen,#50CCAA,2022-11-22T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-11-21 01:00:00+01.200069409,2022-11-21T01:00:00,2,Moyen,#50CCAA,2022-11-21T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-11-20 01:00:00+01.200069409,2022-11-20T01:00:00,2,Moyen,#50CCAA,2022-11-20T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-11-19 01:00:00+01.200069409,2022-11-19T01:00:00,2,Moyen,#50CCAA,2022-11-19T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-11-18 01:00:00+01.200069409,2022-11-18T01:00:00,2,Moyen,#50CCAA,2022-11-18T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-11-17 01:00:00+01.200069409,2022-11-17T01:00:00,2,Moyen,#50CCAA,2022-11-17T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-11-16 01:00:00+01.200069409,2022-11-16T01:00:00,2,Moyen,#50CCAA,2022-11-16T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-11-15 01:00:00+01.200069409,2022-11-15T01:00:00,2,Moyen,#50CCAA,2022-11-15T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-11-14 01:00:00+01.200069409,2022-11-14T01:00:00,2,Moyen,#50CCAA,2022-11-14T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-11-13 01:00:00+01.200069409,2022-11-13T01:00:00,2,Moyen,#50CCAA,2022-11-13T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-11-12 01:00:00+01.200069409,2022-11-12T01:00:00,2,Moyen,#50CCAA,2022-11-12T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-11-11 01:00:00+01.200069409,2022-11-11T01:00:00,2,Moyen,#50CCAA,2022-11-11T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-11-10 01:00:00+01.200069409,2022-11-10T01:00:00,2,Moyen,#50CCAA,2022-11-10T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-11-09 01:00:00+01.200069409,2022-11-09T01:00:00,2,Moyen,#50CCAA,2022-11-09T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-11-08 01:00:00+01.200069409,2022-11-08T01:00:00,2,Moyen,#50CCAA,2022-11-08T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-11-07 01:00:00+01.200069409,2022-11-07T01:00:00,2,Moyen,#50CCAA,2022-11-07T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-11-06 01:00:00+01.200069409,2022-11-06T01:00:00,2,Moyen,#50CCAA,2022-11-06T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-11-05 01:00:00+01.200069409,2022-11-05T01:00:00,2,Moyen,#50CCAA,2022-11-05T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-11-04 01:00:00+01.200069409,2022-11-04T01:00:00,2,Moyen,#50CCAA,2022-11-04T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-11-03 01:00:00+01.200069409,2022-11-03T01:00:00,2,Moyen,#50CCAA,2022-11-03T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-11-02 01:00:00+01.200069409,2022-11-02T01:00:00,2,Moyen,#50CCAA,2022-11-02T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-11-01 01:00:00+01.200069409,2022-11-01T01:00:00,2,Moyen,#50CCAA,2022-11-01T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-10-31 01:00:00+01.200069409,2022-10-31T01:00:00,2,Moyen,#50CCAA,2022-10-31T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-10-30 02:00:00+02.200069409,2022-10-30T02:00:00,2,Moyen,#50CCAA,2022-10-30T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-10-29 02:00:00+02.200069409,2022-10-29T02:00:00,2,Moyen,#50CCAA,2022-10-29T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,2,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-10-28 02:00:00+02.200069409,2022-10-28T02:00:00,2,Moyen,#50CCAA,2022-10-28T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-10-27 02:00:00+02.200069409,2022-10-27T02:00:00,2,Moyen,#50CCAA,2022-10-27T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,2,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-10-26 02:00:00+02.200069409,2022-10-26T02:00:00,2,Moyen,#50CCAA,2022-10-26T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-10-25 02:00:00+02.200069409,2022-10-25T02:00:00,2,Moyen,#50CCAA,2022-10-25T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-10-24 02:00:00+02.200069409,2022-10-24T02:00:00,2,Moyen,#50CCAA,2022-10-24T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-10-23 02:00:00+02.200069409,2022-10-23T02:00:00,2,Moyen,#50CCAA,2022-10-23T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-10-22 02:00:00+02.200069409,2022-10-22T02:00:00,2,Moyen,#50CCAA,2022-10-22T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-10-21 02:00:00+02.200069409,2022-10-21T02:00:00,2,Moyen,#50CCAA,2022-10-21T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-10-20 02:00:00+02.200069409,2022-10-20T02:00:00,2,Moyen,#50CCAA,2022-10-20T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-10-19 02:00:00+02.200069409,2022-10-19T02:00:00,2,Moyen,#50CCAA,2022-10-19T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,2,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-10-18 02:00:00+02.200069409,2022-10-18T02:00:00,2,Moyen,#50CCAA,2022-10-18T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,2,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-10-17 02:00:00+02.200069409,2022-10-17T02:00:00,2,Moyen,#50CCAA,2022-10-17T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-10-16 02:00:00+02.200069409,2022-10-16T02:00:00,2,Moyen,#50CCAA,2022-10-16T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-10-15 02:00:00+02.200069409,2022-10-15T02:00:00,2,Moyen,#50CCAA,2022-10-15T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-10-14 02:00:00+02.200069409,2022-10-14T02:00:00,2,Moyen,#50CCAA,2022-10-14T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-10-13 02:00:00+02.200069409,2022-10-13T02:00:00,2,Moyen,#50CCAA,2022-10-13T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-10-12 02:00:00+02.200069409,2022-10-12T02:00:00,2,Moyen,#50CCAA,2022-10-12T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-10-11 02:00:00+02.200069409,2022-10-11T02:00:00,2,Moyen,#50CCAA,2022-10-11T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-10-10 02:00:00+02.200069409,2022-10-10T02:00:00,2,Moyen,#50CCAA,2022-10-10T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-10-09 02:00:00+02.200069409,2022-10-09T02:00:00,2,Moyen,#50CCAA,2022-10-09T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-10-08 02:00:00+02.200069409,2022-10-08T02:00:00,2,Moyen,#50CCAA,2022-10-08T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-10-07 02:00:00+02.200069409,2022-10-07T02:00:00,2,Moyen,#50CCAA,2022-10-07T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-10-06 02:00:00+02.200069409,2022-10-06T02:00:00,2,Moyen,#50CCAA,2022-10-06T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-10-05 02:00:00+02.200069409,2022-10-05T02:00:00,2,Moyen,#50CCAA,2022-10-05T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-10-04 02:00:00+02.200069409,2022-10-04T02:00:00,2,Moyen,#50CCAA,2022-10-04T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-10-03 02:00:00+02.200069409,2022-10-03T02:00:00,2,Moyen,#50CCAA,2022-10-03T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-10-02 02:00:00+02.200069409,2022-10-02T02:00:00,2,Moyen,#50CCAA,2022-10-02T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-10-01 02:00:00+02.200069409,2022-10-01T02:00:00,2,Moyen,#50CCAA,2022-10-01T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-09-30 02:00:00+02.200069409,2022-09-30T02:00:00,2,Moyen,#50CCAA,2022-09-30T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-09-29 02:00:00+02.200069409,2022-09-29T02:00:00,2,Moyen,#50CCAA,2022-09-29T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-09-28 02:00:00+02.200069409,2022-09-28T02:00:00,2,Moyen,#50CCAA,2022-09-28T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-09-27 02:00:00+02.200069409,2022-09-27T02:00:00,2,Moyen,#50CCAA,2022-09-27T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-09-26 02:00:00+02.200069409,2022-09-26T02:00:00,2,Moyen,#50CCAA,2022-09-26T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-09-25 02:00:00+02.200069409,2022-09-25T02:00:00,2,Moyen,#50CCAA,2022-09-25T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-09-24 02:00:00+02.200069409,2022-09-24T02:00:00,2,Moyen,#50CCAA,2022-09-24T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-09-23 02:00:00+02.200069409,2022-09-23T02:00:00,2,Moyen,#50CCAA,2022-09-23T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-09-22 02:00:00+02.200069409,2022-09-22T02:00:00,2,Moyen,#50CCAA,2022-09-22T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-09-21 02:00:00+02.200069409,2022-09-21T02:00:00,2,Moyen,#50CCAA,2022-09-21T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-09-20 02:00:00+02.200069409,2022-09-20T02:00:00,2,Moyen,#50CCAA,2022-09-20T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-09-19 02:00:00+02.200069409,2022-09-19T02:00:00,2,Moyen,#50CCAA,2022-09-19T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-09-18 02:00:00+02.200069409,2022-09-18T02:00:00,2,Moyen,#50CCAA,2022-09-18T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-09-17 02:00:00+02.200069409,2022-09-17T02:00:00,2,Moyen,#50CCAA,2022-09-17T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-09-16 02:00:00+02.200069409,2022-09-16T02:00:00,2,Moyen,#50CCAA,2022-09-16T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-09-15 02:00:00+02.200069409,2022-09-15T02:00:00,2,Moyen,#50CCAA,2022-09-15T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-09-14 02:00:00+02.200069409,2022-09-14T02:00:00,2,Moyen,#50CCAA,2022-09-14T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-09-13 02:00:00+02.200069409,2022-09-13T02:00:00,2,Moyen,#50CCAA,2022-09-13T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,2,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-09-12 02:00:00+02.200069409,2022-09-12T02:00:00,2,Moyen,#50CCAA,2022-09-12T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-09-11 02:00:00+02.200069409,2022-09-11T02:00:00,2,Moyen,#50CCAA,2022-09-11T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-09-10 02:00:00+02.200069409,2022-09-10T02:00:00,2,Moyen,#50CCAA,2022-09-10T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-09-09 02:00:00+02.200069409,2022-09-09T02:00:00,2,Moyen,#50CCAA,2022-09-09T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-09-08 02:00:00+02.200069409,2022-09-08T02:00:00,2,Moyen,#50CCAA,2022-09-08T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-09-07 02:00:00+02.200069409,2022-09-07T02:00:00,2,Moyen,#50CCAA,2022-09-07T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-09-06 02:00:00+02.200069409,2022-09-06T02:00:00,2,Moyen,#50CCAA,2022-09-06T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-09-05 02:00:00+02.200069409,2022-09-05T02:00:00,2,Moyen,#50CCAA,2022-09-05T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
