time,Localisation,FID,code_qual,lib_qual,coul_qual,date_dif,source,type_zone,code_zone,lib_zone,code_no2,code_so2,code_o3,code_pm10,code_pm25,x_wgs84,y_wgs84,x_reg,y_reg,epsg_reg,geom,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2023-01-07,Vannes,ind_bretagne.2023-01-07 01:00:00+01.200067932,2,Moyen,#50CCAA,2023-01-07T01:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,1,2,1,1,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),10.5,8,13,13.1,,199,21.8,,1006.4,
2023-01-08,Brest,ind_bretagne.2023-01-08 01:00:00+01.242900314,2,Moyen,#50CCAA,2023-01-08T01:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,1,1,2,2,1,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),8.6,7,10,6.6,,237,28.9,76,998.4,
2023-01-08,Quimper,ind_bretagne.2023-01-08 01:00:00+01.200068120,2,Moyen,#50CCAA,2023-01-08T01:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,2,2,1,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),9.1,7.8,10.7,8.5,,243,23.6,50,1000,
2023-01-08,Rennes,ind_bretagne.2023-01-08 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-01-08T01:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,1,1,2,1,1,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),7.4,5.6,12.3,6.4,,198,16.4,68,1001.1,
2023-01-08,Saint-Brieuc,ind_bretagne.2023-01-08 01:00:00+01.200069409,2,Moyen,#50CCAA,2023-01-08T01:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),7.6,6.5,10.1,1.2,,210,20.1,52,998.7,
2023-01-08,Vannes,ind_bretagne.2023-01-08 01:00:00+01.200067932,2,Moyen,#50CCAA,2023-01-08T01:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,1,2,2,1,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),8,7,11,5.4,,235,13.2,,1000.4,
2023-01-09,Brest,ind_bretagne.2023-01-09 01:00:00+01.242900314,2,Moyen,#50CCAA,2023-01-09T01:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,1,1,2,2,1,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),7.9,6,10,0,,279,22.7,72,1011.6,
2023-01-09,Quimper,ind_bretagne.2023-01-09 01:00:00+01.200068120,2,Moyen,#50CCAA,2023-01-09T01:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,2,2,1,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),7.7,6.1,9.1,5.7,,283,23.9,55.5,1012.7,
2023-01-09,Rennes,ind_bretagne.2023-01-09 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-01-09T01:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,1,1,2,1,1,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),7.2,5.5,10.7,3.3,,254,19.7,54,1011,
2023-01-09,Saint-Brieuc,ind_bretagne.2023-01-09 01:00:00+01.200069409,2,Moyen,#50CCAA,2023-01-09T01:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),6.7,5.3,8.9,7.5,,251,24.5,67,1010,
2023-01-09,Vannes,ind_bretagne.2023-01-09 01:00:00+01.200067932,2,Moyen,#50CCAA,2023-01-09T01:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,1,2,1,1,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),6.9,5,10,0.1,,267,14.5,,1011.8,
2023-01-10,Brest,ind_bretagne.2023-01-10 01:00:00+01.242900314,2,Moyen,#50CCAA,2023-01-10T01:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,1,1,2,2,1,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),11.6,8.1,12.9,9.8,,220,34.4,76,1014.1,
2023-01-10,Quimper,ind_bretagne.2023-01-10 01:00:00+01.200068120,2,Moyen,#50CCAA,2023-01-10T01:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,2,1,1,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),11.9,8.1,13.4,8.6,,222,25.9,53.7,1015.9,
2023-01-10,Rennes,ind_bretagne.2023-01-10 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-01-10T01:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,1,1,2,1,1,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),10.8,5.6,14.1,4.1,,201,20.5,54,1017.5,
2023-01-10,Saint-Brieuc,ind_bretagne.2023-01-10 01:00:00+01.200069409,2,Moyen,#50CCAA,2023-01-10T01:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),10.9,6.7,13.7,3.7,,206,19.4,55,1014.7,
2023-01-10,Vannes,ind_bretagne.2023-01-10 01:00:00+01.200067932,2,Moyen,#50CCAA,2023-01-10T01:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,1,2,1,1,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),10.7,6,13,10.3,,210,17.8,,1016.8,
2023-01-11,Brest,ind_bretagne.2023-01-11 01:00:00+01.242900314,2,Moyen,#50CCAA,2023-01-11T01:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,1,1,2,2,2,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),10.5,7.7,12.9,3.3,,251,26.2,63,1018.3,
2023-01-11,Quimper,ind_bretagne.2023-01-11 01:00:00+01.200068120,2,Moyen,#50CCAA,2023-01-11T01:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,2,2,2,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),10.9,9.1,12,0.9,,262,23.2,46.3,1019.6,
2023-01-11,Rennes,ind_bretagne.2023-01-11 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-01-11T01:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,1,1,2,1,2,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),11,7.9,13.4,3,,239,17.9,50,1019,
2023-01-11,Saint-Brieuc,ind_bretagne.2023-01-11 01:00:00+01.200069409,2,Moyen,#50CCAA,2023-01-11T01:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),10.1,7.9,11.9,2.2,,240,22.6,50,1017.5,
2023-01-11,Vannes,ind_bretagne.2023-01-11 01:00:00+01.200067932,2,Moyen,#50CCAA,2023-01-11T01:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,1,2,2,2,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),10.2,7,12,1.3,,254,15.6,,1019.2,
2023-01-12,Brest,ind_bretagne.2023-01-12 01:00:00+01.242900314,3,Dégradé,#F0E641,2023-01-12T01:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,1,1,2,2,2,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),11.1,9.9,11.8,7.3,,241,36.3,76,1014.8,
2023-01-12,Quimper,ind_bretagne.2023-01-12 01:00:00+01.200068120,2,Moyen,#50CCAA,2023-01-12T01:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,2,1,1,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),11.5,10.5,12,7.1,,244,28.6,61.1,1016.4,
2023-01-12,Rennes,ind_bretagne.2023-01-12 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-01-12T01:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,1,1,2,1,1,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),11.6,10.9,12.7,0,,228,23.2,61.1,1016.7,
2023-01-12,Saint-Brieuc,ind_bretagne.2023-01-12 01:00:00+01.200069409,2,Moyen,#50CCAA,2023-01-12T01:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),11,9.6,11.7,2.1,,234,27.2,63,1014,
2023-01-12,Vannes,ind_bretagne.2023-01-12 01:00:00+01.200067932,3,Dégradé,#F0E641,2023-01-12T01:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,1,2,2,2,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),11.2,10,12,8.7,,241,23,,1016.6,
2023-01-13,Brest,ind_bretagne.2023-01-13 01:00:00+01.242900314,2,Moyen,#50CCAA,2023-01-13T01:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,1,1,2,2,1,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),9.7,7.5,12.3,10.2,,252,18.9,55,1018.5,
2023-01-13,Quimper,ind_bretagne.2023-01-13 01:00:00+01.200068120,2,Moyen,#50CCAA,2023-01-13T01:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,2,2,1,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),10.2,9.2,11.9,2.6,,263,19.3,46.3,1019.4,
2023-01-13,Rennes,ind_bretagne.2023-01-13 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-01-13T01:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,2,1,2,1,1,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),10.2,7.5,12.1,1.3,,237,16.3,39,1019.1,
2023-01-13,Saint-Brieuc,ind_bretagne.2023-01-13 01:00:00+01.200069409,2,Moyen,#50CCAA,2023-01-13T01:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),9,7.8,10.7,1.2,,242,22.4,57,1017.6,
2023-01-13,Vannes,ind_bretagne.2023-01-13 01:00:00+01.200067932,2,Moyen,#50CCAA,2023-01-13T01:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,1,2,1,2,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),9.7,8,11,0.5,,254,13.7,,1019,
2023-01-14,Brest,ind_bretagne.2023-01-14 01:00:00+01.242900314,2,Moyen,#50CCAA,2023-01-14T01:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,1,1,2,1,1,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),10,5.6,12.8,13.3,,242,31.2,100,1009,
2023-01-14,Quimper,ind_bretagne.2023-01-14 01:00:00+01.200068120,2,Moyen,#50CCAA,2023-01-14T01:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,2,1,1,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),10.5,6.6,13,13.7,,245,28,63,1010.4,
2023-01-14,Rennes,ind_bretagne.2023-01-14 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-01-14T01:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,1,1,2,1,1,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),11.3,7.5,13.7,0.3,,226,23.7,65,1010.7,
2023-01-14,Saint-Brieuc,ind_bretagne.2023-01-14 01:00:00+01.200069409,2,Moyen,#50CCAA,2023-01-14T01:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),10.3,6.3,13.5,6.6,,228,24.5,67,1008.4,
2023-01-14,Vannes,ind_bretagne.2023-01-14 01:00:00+01.200067932,2,Moyen,#50CCAA,2023-01-14T01:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,1,2,1,1,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),10.5,7,13,17.3,,238,20.6,,1010.5,
2023-01-15,Brest,ind_bretagne.2023-01-15 01:00:00+01.242900314,2,Moyen,#50CCAA,2023-01-15T01:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,1,1,2,1,1,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),7.6,5.7,9.5,12,,253,29.2,100,1007,
2023-01-15,Quimper,ind_bretagne.2023-01-15 01:00:00+01.200068120,2,Moyen,#50CCAA,2023-01-15T01:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,2,1,1,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),7.5,5.8,9.4,13,,259,28,61.1,1008.7,
2023-01-15,Rennes,ind_bretagne.2023-01-15 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-01-15T01:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,1,1,2,1,1,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),7.3,4.7,10.1,7.1,,232,21.9,55,1009.1,
2023-01-15,Saint-Brieuc,ind_bretagne.2023-01-15 01:00:00+01.200069409,2,Moyen,#50CCAA,2023-01-15T01:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),6,4.4,7.8,13.2,,233,26.6,59,1006.8,
2023-01-15,Vannes,ind_bretagne.2023-01-15 01:00:00+01.200067932,2,Moyen,#50CCAA,2023-01-15T01:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,1,2,1,1,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),6.6,5,8,8.8,,249,16.2,,1008.5,
2023-01-16,Brest,ind_bretagne.2023-01-16 01:00:00+01.242900314,2,Moyen,#50CCAA,2023-01-16T01:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,1,1,2,1,1,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),5.8,4.1,9.4,19.1,,281,20.9,81,991.9,
2023-01-16,Quimper,ind_bretagne.2023-01-16 01:00:00+01.200068120,2,Moyen,#50CCAA,2023-01-16T01:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,2,1,1,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),6,2.5,8.6,12.8,,299,27,83.3,992.7,
2023-01-16,Rennes,ind_bretagne.2023-01-16 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-01-16T01:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,2,1,2,1,1,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),5.9,2.1,8.6,11.2,,249,23.3,89,990.6,
2023-01-16,Saint-Brieuc,ind_bretagne.2023-01-16 01:00:00+01.200069409,2,Moyen,#50CCAA,2023-01-16T01:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),5.2,2.7,7.9,5.7,,254,22.2,68,990,
2023-01-16,Vannes,ind_bretagne.2023-01-16 01:00:00+01.200067932,2,Moyen,#50CCAA,2023-01-16T01:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,2,1,2,1,1,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),5.3,2,8,1.8,,277,17.4,,991,
2023-01-17,Brest,ind_bretagne.2023-01-17 01:00:00+01.242900314,2,Moyen,#50CCAA,2023-01-17T01:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,1,1,2,1,1,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),4.2,2.5,6.3,13.5,,333,17,65,988.5,
2023-01-17,Quimper,ind_bretagne.2023-01-17 01:00:00+01.200068120,2,Moyen,#50CCAA,2023-01-17T01:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,2,1,1,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),4.3,2.4,6.2,6.8,,308,19.5,57.4,988.4,
2023-01-17,Rennes,ind_bretagne.2023-01-17 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-01-17T01:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,2,1,2,1,1,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),3.3,0.9,6.2,5.8,,105,9,30,986.9,
2023-01-17,Saint-Brieuc,ind_bretagne.2023-01-17 01:00:00+01.200069409,2,Moyen,#50CCAA,2023-01-17T01:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),3.5,2.2,5.4,9,,258,16.4,67,986.8,
2023-01-17,Vannes,ind_bretagne.2023-01-17 01:00:00+01.200067932,2,Moyen,#50CCAA,2023-01-17T01:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,2,1,2,1,2,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),3,1,7,0.6,,317,11.6,,986.2,
2023-01-18,Brest,ind_bretagne.2023-01-18 01:00:00+01.242900314,2,Moyen,#50CCAA,2023-01-18T01:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,1,1,2,1,1,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),4,0.5,7.4,8.4,10,320,15.7,54,1004.8,
2023-01-18,Quimper,ind_bretagne.2023-01-18 01:00:00+01.200068120,2,Moyen,#50CCAA,2023-01-18T01:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,2,1,2,1,1,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),3,-0.1,6.3,3.6,,298,12.9,40.8,1005.1,
2023-01-18,Rennes,ind_bretagne.2023-01-18 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-01-18T01:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,2,1,2,1,1,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),2.2,-1.4,5.4,7.4,,276,13.6,39,1003,
2023-01-18,Saint-Brieuc,ind_bretagne.2023-01-18 01:00:00+01.200069409,2,Moyen,#50CCAA,2023-01-18T01:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),2.2,0.5,4.3,7.8,,265,14,44,1003.1,
2023-01-18,Vannes,ind_bretagne.2023-01-18 01:00:00+01.200067932,2,Moyen,#50CCAA,2023-01-18T01:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,2,1,2,1,1,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),2.3,-2,6,0.1,,312,12.5,,1003.1,
2023-01-19,Brest,ind_bretagne.2023-01-19 01:00:00+01.242900314,2,Moyen,#50CCAA,2023-01-19T01:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,2,1,2,1,1,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),3.6,1.2,5.2,4.3,,7,11.3,37,1010.1,
2023-01-19,Quimper,ind_bretagne.2023-01-19 01:00:00+01.200068120,2,Moyen,#50CCAA,2023-01-19T01:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,2,1,2,1,1,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),3.6,1.7,5.3,4.7,,352,11.7,24.1,1010.2,
2023-01-19,Rennes,ind_bretagne.2023-01-19 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-01-19T01:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,2,1,2,1,1,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),2.4,0.7,5.5,1.8,,260,8.8,33,1009.9,
2023-01-19,Saint-Brieuc,ind_bretagne.2023-01-19 01:00:00+01.200069409,2,Moyen,#50CCAA,2023-01-19T01:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),3.2,1.3,4.8,1.9,,243,9,35,1009.8,
2023-01-19,Vannes,ind_bretagne.2023-01-19 01:00:00+01.200067932,2,Moyen,#50CCAA,2023-01-19T01:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,2,1,2,1,1,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),1.8,0,3,5,,6,10.8,,1009,
2023-01-20,Brest,ind_bretagne.2023-01-20 01:00:00+01.242900314,2,Moyen,#50CCAA,2023-01-20T01:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,2,1,2,1,1,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),3.3,-1.7,8.1,3.8,,185,9.2,22,1021.8,
2023-01-20,Quimper,ind_bretagne.2023-01-20 01:00:00+01.200068120,2,Moyen,#50CCAA,2023-01-20T01:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,2,1,2,1,2,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),3.4,-0.4,8.3,0,,35,6.6,13,1022,
2023-01-20,Rennes,ind_bretagne.2023-01-20 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-01-20T01:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,2,1,2,1,2,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),1.8,-1.6,7.4,0,,275,5,21,1021.7,
2023-01-20,Saint-Brieuc,ind_bretagne.2023-01-20 01:00:00+01.200069409,2,Moyen,#50CCAA,2023-01-20T01:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),3.5,0.8,8.2,0,,243,7.9,18.5,1021.5,
2023-01-20,Vannes,ind_bretagne.2023-01-20 01:00:00+01.200067932,2,Moyen,#50CCAA,2023-01-20T01:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,2,1,2,1,2,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),2.2,-1,8,0,,323,5.9,,1021,
2023-01-21,Brest,ind_bretagne.2023-01-21 01:00:00+01.242900314,2,Moyen,#50CCAA,2023-01-21T01:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,1,1,2,1,2,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),3.8,-0.5,8.1,0,,86,11.2,29.6,1030.1,
2023-01-21,Quimper,ind_bretagne.2023-01-21 01:00:00+01.200068120,2,Moyen,#50CCAA,2023-01-21T01:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,2,1,2,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),3.8,0,8,0,,41,8.7,31.5,1029.9,
2023-01-21,Rennes,ind_bretagne.2023-01-21 01:00:00+01.243500139,3,DÃ©gradÃ©,#F0E641,2023-01-21T01:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,1,1,2,2,3,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),1.8,-2,6.6,0,,336,9.4,29.6,1029.6,
2023-01-21,Saint-Brieuc,ind_bretagne.2023-01-21 01:00:00+01.200069409,3,Dégradé,#F0E641,2023-01-21T01:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,2,3,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),2.7,-0.3,5.9,0,,47,8.4,35,1030.1,
2023-01-21,Vannes,ind_bretagne.2023-01-21 01:00:00+01.200067932,3,Dégradé,#F0E641,2023-01-21T01:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,1,2,2,3,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),2.7,0,7,0,,22,14.2,,1028.2,
2023-01-22,Brest,ind_bretagne.2023-01-22 01:00:00+01.242900314,2,Moyen,#50CCAA,2023-01-22T01:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,2,1,2,2,2,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),1.9,-0.2,5.4,0,,151,10.9,26,1034.5,
2023-01-22,Quimper,ind_bretagne.2023-01-22 01:00:00+01.200068120,3,Dégradé,#F0E641,2023-01-22T01:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,2,1,2,2,3,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),1.2,-1.5,4.7,0,,59,6.2,25.9,1034.8,
2023-01-22,Rennes,ind_bretagne.2023-01-22 01:00:00+01.243500139,3,DÃ©gradÃ©,#F0E641,2023-01-22T01:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,2,1,1,2,3,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),-0.5,-5.2,5.1,0,,337,7.9,31,1034.4,
